coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,associatedSpecimenReference,type,subtype,format,metadataLanguage
1035175,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0013823_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0013823_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0013823_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0013823_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:286c4118-551f-4f88-80f2-b122b1fb0cc4,"2013-08-12 15:26:56",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1035175,StillImage,Photograph,image/jpeg,en
482257,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0014869_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0014869_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0014869_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0014869_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:e185943b-7727-4384-bf13-c804fbfaaa73,"2013-08-12 15:28:35",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=482257,StillImage,Photograph,image/jpeg,en
1037443,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013822_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013822_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:7b617749-96ae-458d-ba5d-b3e2c3e32c59,"2013-08-12 15:39:28",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1037443,StillImage,Photograph,,en
1037443,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013822_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013822_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:2735b1d0-f9cc-489e-819e-6be7eee17d6c,"2013-08-12 15:39:59",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1037443,StillImage,Photograph,,en
432285,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:7a502f3d-87c5-4b1e-8b6c-6520d5d2003b,"2013-08-14 16:39:55",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=432285,StillImage,Photograph,image/jpeg,en
432285,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0012449_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:34d9eaf3-2c22-4c08-a4c8-98a433e81160,"2013-08-14 16:40:41",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=432285,StillImage,Photograph,image/jpeg,en
1038422,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:45ff0fd8-3a42-4ec9-b095-f8995da1196d,"2013-08-14 17:52:46",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1038422,StillImage,Photograph,image/jpeg,en
1038422,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0037885_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:7596a806-7fba-496b-8c74-01dbe59f2fe6,"2013-08-14 17:53:11",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1038422,StillImage,Photograph,image/jpeg,en
1037497,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013824_habitus_dor_0.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013824_habitus_dor_0.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013824_habitus_dor_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0013824_habitus_dor_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:9289865e-3f79-4b97-a236-f97f734463c7,"2013-08-15 18:23:01",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1037497,StillImage,Photograph,image/jpeg,en
1009620,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031743_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031743_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031743_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031743_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:212a8d90-9f94-4c95-8548-b28d93961fc1,"2013-08-15 21:46:28",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1009620,StillImage,Photograph,image/jpeg,en
918796,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC_0024065_habitus_la_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC_0024065_habitus_la_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC_0024065_habitus_la_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC_0024065_habitus_la.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:5d6db6c3-fbc8-4067-b2fb-ad627a7191e2,"2013-08-30 20:15:59",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=918796,StillImage,Photograph,image/jpeg,en
918796,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0024065_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0024065_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0024065_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201308/ASUHIC0024065_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:1517feb5-371c-42b1-b683-13ebcf71b92e,"2013-08-30 20:26:40",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=918796,StillImage,Photograph,image/jpeg,en
1009627,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031750_habitus_dor_0.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031750_habitus_dor_0.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031750_habitus_dor_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031750_habitus_dor_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:0990c904-3875-452a-8198-df999ff8471b,"2013-09-06 18:53:28",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1009627,StillImage,Photograph,image/jpeg,en
1009627,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031750_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031750_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:c1eb903b-c285-4072-a80e-657211c55ac8,"2013-09-06 19:28:07",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1009627,StillImage,Photograph,,en
357445,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003433_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003433_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003433_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003433_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:a1d75cff-75c5-4419-a984-33dc2992080f,"2013-09-06 20:04:43",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357445,StillImage,Photograph,image/jpeg,en
357445,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003433_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003433_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:c2ac05ef-2636-4672-a755-af563680bc45,"2013-09-06 20:45:23",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357445,StillImage,Photograph,,en
357411,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:ab9475cd-47e2-45f8-a9cc-0794d7ec4511,"2013-09-11 20:13:49",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357411,StillImage,Photograph,image/jpeg,en
357411,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_lat_0.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_lat_0.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003428_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:721700e2-8589-401d-8f58-2c628a659c3b,"2013-09-11 20:55:32",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357411,StillImage,Photograph,image/jpeg,en
357410,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003427_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003427_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003427_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0003427_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:fa2ddeee-865c-4300-9873-1a75a326245e,"2013-09-11 22:07:38",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=357410,StillImage,Photograph,image/jpeg,en
1028347,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:0e9235c0-7393-4c8b-8724-09575c713242,"2013-09-14 12:20:58",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028347,StillImage,Photograph,image/jpeg,en
1028347,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:b644a16f-a38f-444c-acb4-d79cbc76ad23,"2013-09-14 12:21:23",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028347,StillImage,Photograph,image/jpeg,en
1028347,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031913_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:be8f10a7-2276-46a5-a9d2-eed390aaafe0,"2013-09-14 13:46:04",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028347,StillImage,Photograph,image/jpeg,en
1028348,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:2e322231-41ef-4da2-8da1-97d75e1c97fa,"2013-09-14 13:46:44",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028348,StillImage,Photograph,image/jpeg,en
1028348,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:3a86b5ee-7a99-49ec-b4ed-8ed0bd716229,"2013-09-14 13:47:10",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028348,StillImage,Photograph,image/jpeg,en
1028348,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_0_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_0_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031914_habitus_lat_0.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:202a5d0e-a589-492e-9fd4-b2b4944911b3,"2013-09-14 15:27:51",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028348,StillImage,Photograph,image/jpeg,en
1028342,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_lat_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:12ce25d6-f6a0-4380-b2d8-3fddac08740b,"2013-09-14 15:28:37",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028342,StillImage,Photograph,image/jpeg,en
1028342,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_dor_lg.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/ASU/201309/ASUHIC0031908_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","ASUHIC, 2013",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:c9401acf-024b-4a63-a03d-ab57e37b80ee,"2013-09-14 15:28:59",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=1028342,StillImage,Photograph,image/jpeg,en
925420,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031539_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031539_habitus_dor.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031539_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031539_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:02c6662b-04e4-4e8b-8c26-0c21e8e4a52b,"2013-09-14 20:22:04",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925420,StillImage,Photograph,image/jpeg,en
925420,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031539_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031539_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:df25b3e4-4223-43d5-b8ae-d8ce9fc84642,"2013-09-14 20:45:11",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925420,StillImage,Photograph,,en
925423,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031542_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031542_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:1238af81-e2c1-4db7-824b-2f958c6d3536,"2013-09-14 21:35:32",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925423,StillImage,Photograph,,en
925423,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031542_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031542_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:512e1859-98df-4c2c-aba6-2fe56366d6be,"2013-09-14 21:58:39",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925423,StillImage,Photograph,,en
925424,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031543_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031543_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:aee36acc-5109-40fa-8c3b-ec3654ab2966,"2013-09-14 22:49:00",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925424,StillImage,Photograph,,en
925424,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031543_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031543_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:7e2f7c4a-3acd-4037-812c-9f1b5b86a098,"2013-09-14 23:02:41",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925424,StillImage,Photograph,,en
925922,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031546_habitus_dor_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031546_habitus_dor.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, dorsal",,urn:uuid:036636a4-d3cf-4b62-b297-83834d96018f,"2013-09-14 23:26:47",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925922,StillImage,Photograph,,en
925922,,,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031546_habitus_lat_tn.jpg,http://symbiota4.acis.ufl.edu/imglib/scan/Curculionidae/ASUHIC0031546_habitus_lat.jpg,,"Arizona State University Hasbrouck Insect Collection (ASU-ASUHIC)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,"Habitus, lateral",,urn:uuid:a53ce314-b7bc-47f9-b89d-49287b62b7f8,"2013-09-14 23:57:03",http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=925922,StillImage,Photograph,,en
